alpha,r,a,b,t_v,t_b,e_miss,l_hit,num_valid_k,is_unimodal,best_k,best_mu,first_valid_k,last_valid_k,invalid_reasons,enough_valid,valid_unimodal
0.98,0.3,0.05,0.1,80.0,1.0,1.0,1.0,18,True,14,4.983722994673897,1,18,fanout,True,True
0.98,0.3,0.05,0.1,80.0,2.0,1.0,1.0,18,True,13,3.782149456160864,1,18,fanout,True,True
0.98,0.3,0.1,0.01,10.0,0.5,1.0,1.0,19,True,15,6.1023908096888935,1,19,fanout,True,True
0.98,0.3,0.1,0.01,10.0,1.0,1.0,1.0,19,True,14,5.116633993065456,1,19,fanout,True,True
0.98,0.3,0.1,0.01,10.0,2.0,1.0,1.0,19,True,13,3.9058346427855457,1,19,fanout,True,True
0.98,0.3,0.1,0.01,20.0,0.5,1.0,1.0,29,True,20,7.754446304934383,1,29,fanout,True,True
0.98,0.3,0.1,0.01,20.0,1.0,1.0,1.0,29,True,18,6.539623695147272,1,29,fanout,True,True
0.98,0.3,0.1,0.01,20.0,2.0,1.0,1.0,29,True,16,5.035035501812583,1,29,fanout,True,True
0.98,0.3,0.1,0.01,40.0,0.5,1.0,1.0,43,True,25,9.61837327906867,1,43,fanout,True,True
0.98,0.3,0.1,0.01,40.0,1.0,1.0,1.0,43,True,23,8.164150597242362,1,43,fanout,True,True
0.98,0.3,0.1,0.01,40.0,2.0,1.0,1.0,43,True,21,6.342354654635419,1,43,fanout,True,True
0.98,0.3,0.1,0.01,80.0,0.5,1.0,1.0,61,True,31,11.692798401904588,1,61,fanout,True,True
0.98,0.3,0.1,0.01,80.0,1.0,1.0,1.0,61,True,29,9.989812608891187,1,61,fanout,True,True
0.98,0.3,0.1,0.01,80.0,2.0,1.0,1.0,61,True,25,7.836674087637178,1,61,fanout,True,True
0.98,0.3,0.1,0.02,10.0,0.5,1.0,1.0,12,True,12,4.884120785095486,1,12,fanout,True,True
0.98,0.3,0.1,0.02,10.0,1.0,1.0,1.0,12,True,11,4.062466803097011,1,12,fanout,True,True
0.98,0.3,0.1,0.02,10.0,2.0,1.0,1.0,12,True,10,3.0706506027870164,1,12,fanout,True,True
0.98,0.3,0.1,0.02,20.0,0.5,1.0,1.0,20,True,16,6.274306608720765,1,20,fanout,True,True
0.98,0.3,0.1,0.02,20.0,1.0,1.0,1.0,20,True,15,5.252524894986358,1,20,fanout,True,True
0.98,0.3,0.1,0.02,20.0,2.0,1.0,1.0,20,True,13,4.00251134184847,1,20,fanout,True,True
0.98,0.3,0.1,0.02,40.0,0.5,1.0,1.0,31,True,20,7.878881778854322,1,31,fanout,True,True
0.98,0.3,0.1,0.02,40.0,1.0,1.0,1.0,31,True,19,6.641288611239645,1,31,fanout,True,True
0.98,0.3,0.1,0.02,40.0,2.0,1.0,1.0,31,True,17,5.108502425075321,1,31,fanout,True,True
0.98,0.3,0.1,0.02,80.0,0.5,1.0,1.0,44,True,26,9.705746666315159,1,44,fanout,True,True
0.98,0.3,0.1,0.02,80.0,1.0,1.0,1.0,44,True,23,8.234205482733154,1,44,fanout,True,True
0.98,0.3,0.1,0.02,80.0,2.0,1.0,1.0,44,True,21,6.395659958746702,1,44,fanout,True,True
0.98,0.3,0.1,0.05,10.0,0.5,1.0,1.0,6,True,6,3.334384337064133,1,6,fanout,True,True
0.98,0.3,0.1,0.05,10.0,1.0,1.0,1.0,6,True,6,2.817862188965817,1,6,fanout,True,True
0.98,0.3,0.1,0.05,10.0,2.0,1.0,1.0,6,True,6,2.1513426631262083,1,6,fanout,True,True
0.98,0.3,0.1,0.05,20.0,0.5,1.0,1.0,11,True,11,4.618610783906914,1,11,fanout,True,True
0.98,0.3,0.1,0.05,20.0,1.0,1.0,1.0,11,True,11,3.8396469863714526,1,11,fanout,True,True
0.98,0.3,0.1,0.05,20.0,2.0,1.0,1.0,11,True,10,2.8876849055360987,1,11,fanout,True,True
0.98,0.3,0.1,0.05,40.0,0.5,1.0,1.0,18,True,15,5.916844759491879,1,18,fanout,True,True
0.98,0.3,0.1,0.05,40.0,1.0,1.0,1.0,18,True,14,4.939487038526097,1,18,fanout,True,True
0.98,0.3,0.1,0.05,40.0,2.0,1.0,1.0,18,True,13,3.748681349688202,1,18,fanout,True,True
0.98,0.3,0.1,0.05,80.0,0.5,1.0,1.0,28,True,19,7.422862972198143,1,28,fanout,True,True
0.98,0.3,0.1,0.05,80.0,1.0,1.0,1.0,28,True,18,6.239687698787985,1,28,fanout,True,True
0.98,0.3,0.1,0.05,80.0,2.0,1.0,1.0,28,True,16,4.781860899081722,1,28,fanout,True,True
0.98,0.3,0.1,0.1,10.0,0.5,1.0,1.0,3,True,3,2.2773970172910554,1,3,fanout,False,False
0.98,0.3,0.1,0.1,10.0,1.0,1.0,1.0,3,True,3,1.9526216334456945,1,3,fanout,False,False
0.98,0.3,0.1,0.1,10.0,2.0,1.0,1.0,3,True,3,1.5192941625827114,1,3,fanout,False,False
0.98,0.3,0.1,0.1,20.0,0.5,1.0,1.0,7,True,7,3.5018757373244163,1,7,fanout,True,True
0.98,0.3,0.1,0.1,20.0,1.0,1.0,1.0,7,True,7,2.932270570482191,1,7,fanout,True,True
0.98,0.3,0.1,0.1,20.0,2.0,1.0,1.0,7,True,7,2.212509530944744,1,7,fanout,True,True
0.98,0.3,0.1,0.1,40.0,0.5,1.0,1.0,11,True,11,4.660659688148751,1,11,fanout,True,True
0.98,0.3,0.1,0.1,40.0,1.0,1.0,1.0,11,True,11,3.8790804184832757,1,11,fanout,True,True
0.98,0.3,0.1,0.1,40.0,2.0,1.0,1.0,11,True,10,2.915812387708372,1,11,fanout,True,True
0.98,0.3,0.1,0.1,80.0,0.5,1.0,1.0,18,True,15,5.953321761471714,1,18,fanout,True,True
0.98,0.3,0.1,0.1,80.0,1.0,1.0,1.0,18,True,14,4.9691231821643225,1,18,fanout,True,True
0.98,0.3,0.1,0.1,80.0,2.0,1.0,1.0,18,True,13,3.771087036651238,1,18,fanout,True,True
0.98,0.3,0.2,0.01,10.0,0.5,1.0,1.0,16,True,14,5.770381619290723,1,16,fanout,True,True
0.98,0.3,0.2,0.01,10.0,1.0,1.0,1.0,16,True,13,4.85307177541241,1,16,fanout,True,True
0.98,0.3,0.2,0.01,10.0,2.0,1.0,1.0,16,True,11,3.7186429874186375,1,16,fanout,True,True
0.98,0.3,0.2,0.01,20.0,0.5,1.0,1.0,27,True,19,7.503850861342415,1,27,fanout,True,True
0.98,0.3,0.2,0.01,20.0,1.0,1.0,1.0,27,True,17,6.340921725702346,1,27,fanout,True,True
0.98,0.3,0.2,0.01,20.0,2.0,1.0,1.0,27,True,15,4.891995756827901,1,27,fanout,True,True
0.98,0.3,0.2,0.01,40.0,0.5,1.0,1.0,41,True,24,9.440308267430282,1,41,fanout,True,True
0.98,0.3,0.2,0.01,40.0,1.0,1.0,1.0,41,True,22,8.020301306851941,1,41,fanout,True,True
0.98,0.3,0.2,0.01,40.0,2.0,1.0,1.0,41,True,20,6.2404467919807285,1,41,fanout,True,True
0.98,0.3,0.2,0.01,80.0,0.5,1.0,1.0,58,True,31,11.56886831870141,1,58,fanout,True,True
0.98,0.3,0.2,0.01,80.0,1.0,1.0,1.0,58,True,28,9.891651569156549,1,58,fanout,True,True
0.98,0.3,0.2,0.01,80.0,2.0,1.0,1.0,58,True,25,7.7644872926074955,1,58,fanout,True,True
0.98,0.3,0.2,0.02,10.0,0.5,1.0,1.0,11,True,11,4.664412666879091,1,11,fanout,True,True
0.98,0.3,0.2,0.02,10.0,1.0,1.0,1.0,11,True,10,3.88798518338822,1,11,fanout,True,True
0.98,0.3,0.2,0.02,10.0,2.0,1.0,1.0,11,True,9,2.9475545068443383,1,11,fanout,True,True
0.98,0.3,0.2,0.02,20.0,0.5,1.0,1.0,19,True,15,6.1023908096888935,1,19,fanout,True,True
0.98,0.3,0.2,0.02,20.0,1.0,1.0,1.0,19,True,14,5.116633993065456,1,19,fanout,True,True
0.98,0.3,0.2,0.02,20.0,2.0,1.0,1.0,19,True,13,3.9058346427855457,1,19,fanout,True,True
0.98,0.3,0.2,0.02,40.0,0.5,1.0,1.0,29,True,20,7.754446304934383,1,29,fanout,True,True
0.98,0.3,0.2,0.02,40.0,1.0,1.0,1.0,29,True,18,6.539623695147272,1,29,fanout,True,True
0.98,0.3,0.2,0.02,40.0,2.0,1.0,1.0,29,True,16,5.035035501812583,1,29,fanout,True,True
0.98,0.3,0.2,0.02,80.0,0.5,1.0,1.0,43,True,25,9.61837327906867,1,43,fanout,True,True
0.98,0.3,0.2,0.02,80.0,1.0,1.0,1.0,43,True,23,8.164150597242362,1,43,fanout,True,True
0.98,0.3,0.2,0.02,80.0,2.0,1.0,1.0,43,True,21,6.342354654635419,1,43,fanout,True,True
0.98,0.3,0.2,0.05,10.0,0.5,1.0,1.0,6,True,6,3.2813820076790057,1,6,fanout,True,True
0.98,0.3,0.2,0.05,10.0,1.0,1.0,1.0,6,True,6,2.766102352870698,1,6,fanout,True,True
0.98,0.3,0.2,0.05,10.0,2.0,1.0,1.0,6,True,6,2.105000468281232,1,6,fanout,True,True
0.98,0.3,0.2,0.05,20.0,0.5,1.0,1.0,11,True,11,4.530015258758054,1,11,fanout,True,True
0.98,0.3,0.2,0.05,20.0,1.0,1.0,1.0,11,True,10,3.756862568142595,1,11,fanout,True,True
0.98,0.3,0.2,0.05,20.0,2.0,1.0,1.0,11,True,9,2.829904887326861,1,11,fanout,True,True
0.98,0.3,0.2,0.05,40.0,0.5,1.0,1.0,17,True,15,5.841309375013047,1,17,fanout,True,True
0.98,0.3,0.2,0.05,40.0,1.0,1.0,1.0,17,True,14,4.878390275376564,1,17,fanout,True,True
0.98,0.3,0.2,0.05,40.0,2.0,1.0,1.0,17,True,12,3.704396211153168,1,17,fanout,True,True
0.98,0.3,0.2,0.05,80.0,0.5,1.0,1.0,27,True,19,7.367844964598357,1,27,fanout,True,True
0.98,0.3,0.2,0.05,80.0,1.0,1.0,1.0,27,True,18,6.19315439813411,1,27,fanout,True,True
0.98,0.3,0.2,0.05,80.0,2.0,1.0,1.0,27,True,16,4.749146195568271,1,27,fanout,True,True
0.98,0.3,0.2,0.1,10.0,0.5,1.0,1.0,3,True,3,2.264752798617808,1,3,fanout,False,False
0.98,0.3,0.2,0.1,10.0,1.0,1.0,1.0,3,True,3,1.9396004078847384,1,3,fanout,False,False
0.98,0.3,0.2,0.1,10.0,2.0,1.0,1.0,3,True,3,1.5069052089978618,1,3,fanout,False,False
0.98,0.3,0.2,0.1,20.0,0.5,1.0,1.0,6,True,6,3.334384337064133,1,6,fanout,True,True
0.98,0.3,0.2,0.1,20.0,1.0,1.0,1.0,6,True,6,2.817862188965817,1,6,fanout,True,True
0.98,0.3,0.2,0.1,20.0,2.0,1.0,1.0,6,True,6,2.1513426631262083,1,6,fanout,True,True
0.98,0.3,0.2,0.1,40.0,0.5,1.0,1.0,11,True,11,4.618610783906914,1,11,fanout,True,True
0.98,0.3,0.2,0.1,40.0,1.0,1.0,1.0,11,True,11,3.8396469863714526,1,11,fanout,True,True
0.98,0.3,0.2,0.1,40.0,2.0,1.0,1.0,11,True,10,2.8876849055360987,1,11,fanout,True,True
0.98,0.3,0.2,0.1,80.0,0.5,1.0,1.0,18,True,15,5.916844759491879,1,18,fanout,True,True
0.98,0.3,0.2,0.1,80.0,1.0,1.0,1.0,18,True,14,4.939487038526097,1,18,fanout,True,True
0.98,0.3,0.2,0.1,80.0,2.0,1.0,1.0,18,True,13,3.748681349688202,1,18,fanout,True,True
0.98,0.5,0.05,0.01,10.0,0.5,1.0,1.0,22,True,17,8.520524068306848,1,22,fanout,True,True
0.98,0.5,0.05,0.01,10.0,1.0,1.0,1.0,22,True,15,7.451282508525751,1,22,fanout,True,True
0.98,0.5,0.05,0.01,10.0,2.0,1.0,1.0,22,True,13,6.061326392650461,1,22,fanout,True,True
0.98,0.5,0.05,0.01,20.0,0.5,1.0,1.0,33,True,22,10.74312624189721,1,33,fanout,True,True
0.98,0.5,0.05,0.01,20.0,1.0,1.0,1.0,33,True,20,9.453739364883072,1,33,fanout,True,True
0.98,0.5,0.05,0.01,20.0,2.0,1.0,1.0,33,True,17,7.765645262074284,1,33,fanout,True,True
0.98,0.5,0.05,0.01,40.0,0.5,1.0,1.0,47,True,28,13.274961174212072,1,47,fanout,True,True
0.98,0.5,0.05,0.01,40.0,1.0,1.0,1.0,47,True,25,11.757078333795844,1,47,fanout,True,True
0.98,0.5,0.05,0.01,40.0,2.0,1.0,1.0,47,True,22,9.753262743355872,1,47,fanout,True,True
0.98,0.5,0.05,0.01,80.0,0.5,1.0,1.0,65,True,35,16.11030057456841,1,65,fanout,True,True
0.98,0.5,0.05,0.01,80.0,1.0,1.0,1.0,65,True,32,14.361043386269989,1,65,fanout,True,True
0.98,0.5,0.05,0.01,80.0,2.0,1.0,1.0,65,True,28,12.030689328127607,1,65,fanout,True,True
0.98,0.5,0.05,0.02,10.0,0.5,1.0,1.0,15,True,13,6.768300782320696,1,15,fanout,True,True
0.98,0.5,0.05,0.02,10.0,1.0,1.0,1.0,15,True,12,5.872473364141292,1,15,fanout,True,True
0.98,0.5,0.05,0.02,10.0,2.0,1.0,1.0,15,True,10,4.720385408114485,1,15,fanout,True,True
0.98,0.5,0.05,0.02,20.0,0.5,1.0,1.0,23,True,17,8.648661011562819,1,23,fanout,True,True
0.98,0.5,0.05,0.02,20.0,1.0,1.0,1.0,23,True,16,7.551586147223215,1,23,fanout,True,True
0.98,0.5,0.05,0.02,20.0,2.0,1.0,1.0,23,True,14,6.138465352005765,1,23,fanout,True,True
0.98,0.5,0.05,0.02,40.0,0.5,1.0,1.0,34,True,22,10.838678032268849,1,34,fanout,True,True
0.98,0.5,0.05,0.02,40.0,1.0,1.0,1.0,34,True,20,9.53147071515649,1,34,fanout,True,True
0.98,0.5,0.05,0.02,40.0,2.0,1.0,1.0,34,True,18,7.821975679925283,1,34,fanout,True,True
0.98,0.5,0.05,0.02,80.0,0.5,1.0,1.0,48,True,28,13.343641766715214,1,48,fanout,True,True
0.98,0.5,0.05,0.02,80.0,1.0,1.0,1.0,48,True,25,11.811244647533456,1,48,fanout,True,True
0.98,0.5,0.05,0.02,80.0,2.0,1.0,1.0,48,True,22,9.79519977948612,1,48,fanout,True,True
0.98,0.5,0.05,0.05,10.0,0.5,1.0,1.0,8,True,8,4.811496505741444,1,8,fanout,True,True
0.98,0.5,0.05,0.05,10.0,1.0,1.0,1.0,8,True,8,4.174345492795055,1,8,fanout,True,True
0.98,0.5,0.05,0.05,10.0,2.0,1.0,1.0,8,True,7,3.3101948851482383,1,8,fanout,True,True
0.98,0.5,0.05,0.05,20.0,0.5,1.0,1.0,13,True,12,6.331204814755051,1,13,fanout,True,True
0.98,0.5,0.05,0.05,20.0,1.0,1.0,1.0,13,True,11,5.47639417009168,1,13,fanout,True,True
0.98,0.5,0.05,0.05,20.0,2.0,1.0,1.0,13,True,10,4.386877466435484,1,13,fanout,True,True
0.98,0.5,0.05,0.05,40.0,0.5,1.0,1.0,20,True,16,8.092053385684023,1,20,fanout,True,True
0.98,0.5,0.05,0.05,40.0,1.0,1.0,1.0,20,True,15,7.04568263377746,1,20,fanout,True,True
0.98,0.5,0.05,0.05,40.0,2.0,1.0,1.0,20,True,13,5.7054378048239895,1,20,fanout,True,True
0.98,0.5,0.05,0.05,80.0,0.5,1.0,1.0,30,True,20,10.157099530269297,1,30,fanout,True,True
0.98,0.5,0.05,0.05,80.0,1.0,1.0,1.0,30,True,19,8.91190286915532,1,30,fanout,True,True
0.98,0.5,0.05,0.05,80.0,2.0,1.0,1.0,30,True,16,7.287551863006074,1,30,fanout,True,True
0.98,0.5,0.05,0.1,10.0,0.5,1.0,1.0,5,True,5,3.5482991735997733,1,5,fanout,True,True
0.98,0.5,0.05,0.1,10.0,1.0,1.0,1.0,5,True,5,3.1049303920076037,1,5,fanout,True,True
0.98,0.5,0.05,0.1,10.0,2.0,1.0,1.0,5,True,5,2.484133187143359,1,5,fanout,True,True
0.98,0.5,0.05,0.1,20.0,0.5,1.0,1.0,8,True,8,4.841972948179088,1,8,fanout,True,True
0.98,0.5,0.05,0.1,20.0,1.0,1.0,1.0,8,True,8,4.205634040906777,1,8,fanout,True,True
0.98,0.5,0.05,0.1,20.0,2.0,1.0,1.0,8,True,7,3.332993915827743,1,8,fanout,True,True
0.98,0.5,0.05,0.1,40.0,0.5,1.0,1.0,13,True,12,6.364752829360576,1,13,fanout,True,True
0.98,0.5,0.05,0.1,40.0,1.0,1.0,1.0,13,True,11,5.503905427501595,1,13,fanout,True,True
0.98,0.5,0.05,0.1,40.0,2.0,1.0,1.0,13,True,10,4.4086690297281494,1,13,fanout,True,True
0.98,0.5,0.05,0.1,80.0,0.5,1.0,1.0,21,True,16,8.11964158749986,1,21,fanout,True,True
0.98,0.5,0.05,0.1,80.0,1.0,1.0,1.0,21,True,15,7.069643017413504,1,21,fanout,True,True
0.98,0.5,0.05,0.1,80.0,2.0,1.0,1.0,21,True,13,5.722620072772295,1,21,fanout,True,True
0.98,0.5,0.1,0.01,10.0,0.5,1.0,1.0,21,True,16,8.277636437659213,1,21,fanout,True,True
0.98,0.5,0.1,0.01,10.0,1.0,1.0,1.0,21,True,14,7.245132048492,1,21,fanout,True,True
0.98,0.5,0.1,0.01,10.0,2.0,1.0,1.0,21,True,13,5.913578284300039,1,21,fanout,True,True
0.98,0.5,0.1,0.01,20.0,0.5,1.0,1.0,31,True,21,10.561742868010544,1,31,fanout,True,True
0.98,0.5,0.1,0.01,20.0,1.0,1.0,1.0,31,True,19,9.301552142383724,1,31,fanout,True,True
0.98,0.5,0.1,0.01,20.0,2.0,1.0,1.0,31,True,17,7.652230496945523,1,31,fanout,True,True
0.98,0.5,0.1,0.01,40.0,0.5,1.0,1.0,46,True,27,13.143768767189187,1,46,fanout,True,True
0.98,0.5,0.1,0.01,40.0,1.0,1.0,1.0,46,True,25,11.645307816230885,1,46,fanout,True,True
0.98,0.5,0.1,0.01,40.0,2.0,1.0,1.0,46,True,22,9.667255358323638,1,46,fanout,True,True
0.98,0.5,0.1,0.01,80.0,0.5,1.0,1.0,64,True,34,16.01547245353319,1,64,fanout,True,True
0.98,0.5,0.1,0.01,80.0,1.0,1.0,1.0,64,True,31,14.281846979905897,1,64,fanout,True,True
0.98,0.5,0.1,0.01,80.0,2.0,1.0,1.0,64,True,27,11.970840338947774,1,64,fanout,True,True
0.98,0.5,0.1,0.02,10.0,0.5,1.0,1.0,14,True,12,6.601016304952155,1,14,fanout,True,True
0.98,0.5,0.1,0.02,10.0,1.0,1.0,1.0,14,True,11,5.736058354897092,1,14,fanout,True,True
0.98,0.5,0.1,0.02,10.0,2.0,1.0,1.0,14,True,10,4.6297624664215045,1,14,fanout,True,True
0.98,0.5,0.1,0.02,20.0,0.5,1.0,1.0,22,True,17,8.520524068306848,1,22,fanout,True,True
0.98,0.5,0.1,0.02,20.0,1.0,1.0,1.0,22,True,15,7.451282508525751,1,22,fanout,True,True
0.98,0.5,0.1,0.02,20.0,2.0,1.0,1.0,22,True,13,6.061326392650461,1,22,fanout,True,True
0.98,0.5,0.1,0.02,40.0,0.5,1.0,1.0,33,True,22,10.74312624189721,1,33,fanout,True,True
0.98,0.5,0.1,0.02,40.0,1.0,1.0,1.0,33,True,20,9.453739364883072,1,33,fanout,True,True
0.98,0.5,0.1,0.02,40.0,2.0,1.0,1.0,33,True,17,7.765645262074284,1,33,fanout,True,True
0.98,0.5,0.1,0.02,80.0,0.5,1.0,1.0,47,True,28,13.274961174212072,1,47,fanout,True,True
0.98,0.5,0.1,0.02,80.0,1.0,1.0,1.0,47,True,25,11.757078333795844,1,47,fanout,True,True
0.98,0.5,0.1,0.02,80.0,2.0,1.0,1.0,47,True,22,9.753262743355872,1,47,fanout,True,True
0.98,0.5,0.1,0.05,10.0,0.5,1.0,1.0,8,True,8,4.747897501057249,1,8,fanout,True,True
0.98,0.5,0.1,0.05,10.0,1.0,1.0,1.0,8,True,8,4.109283537145737,1,8,fanout,True,True
0.98,0.5,0.1,0.05,10.0,2.0,1.0,1.0,8,True,7,3.2631864303580103,1,8,fanout,True,True
0.98,0.5,0.1,0.05,20.0,0.5,1.0,1.0,13,True,12,6.26197558081295,1,13,fanout,True,True
0.98,0.5,0.1,0.05,20.0,1.0,1.0,1.0,13,True,11,5.419893698979965,1,13,fanout,True,True
0.98,0.5,0.1,0.05,20.0,2.0,1.0,1.0,13,True,10,4.3423457412346,1,13,fanout,True,True
0.98,0.5,0.1,0.05,40.0,0.5,1.0,1.0,20,True,16,8.035723999819824,1,20,fanout,True,True
0.98,0.5,0.1,0.05,40.0,1.0,1.0,1.0,20,True,14,7.00004159888152,1,20,fanout,True,True
0.98,0.5,0.1,0.05,40.0,2.0,1.0,1.0,20,True,13,5.670586256972268,1,20,fanout,True,True
0.98,0.5,0.1,0.05,80.0,0.5,1.0,1.0,30,True,20,10.118089928385888,1,30,fanout,True,True
0.98,0.5,0.1,0.05,80.0,1.0,1.0,1.0,30,True,19,8.876391831621783,1,30,fanout,True,True
0.98,0.5,0.1,0.05,80.0,2.0,1.0,1.0,30,True,16,7.2632618769959585,1,30,fanout,True,True
0.98,0.5,0.1,0.1,10.0,0.5,1.0,1.0,5,True,5,3.5241444887807374,1,5,fanout,True,True
0.98,0.5,0.1,0.1,10.0,1.0,1.0,1.0,5,True,5,3.079490062004737,1,5,fanout,True,True
0.98,0.5,0.1,0.1,10.0,2.0,1.0,1.0,5,True,5,2.4589742064731803,1,5,fanout,True,True
0.98,0.5,0.1,0.1,20.0,0.5,1.0,1.0,8,True,8,4.811496505741444,1,8,fanout,True,True
0.98,0.5,0.1,0.1,20.0,1.0,1.0,1.0,8,True,8,4.174345492795055,1,8,fanout,True,True
0.98,0.5,0.1,0.1,20.0,2.0,1.0,1.0,8,True,7,3.3101948851482383,1,8,fanout,True,True
0.98,0.5,0.1,0.1,40.0,0.5,1.0,1.0,13,True,12,6.331204814755051,1,13,fanout,True,True
0.98,0.5,0.1,0.1,40.0,1.0,1.0,1.0,13,True,11,5.47639417009168,1,13,fanout,True,True
0.98,0.5,0.1,0.1,40.0,2.0,1.0,1.0,13,True,10,4.386877466435484,1,13,fanout,True,True
0.98,0.5,0.1,0.1,80.0,0.5,1.0,1.0,20,True,16,8.092053385684023,1,20,fanout,True,True
0.98,0.5,0.1,0.1,80.0,1.0,1.0,1.0,20,True,15,7.04568263377746,1,20,fanout,True,True
0.98,0.5,0.1,0.1,80.0,2.0,1.0,1.0,20,True,13,5.7054378048239895,1,20,fanout,True,True
0.98,0.5,0.2,0.01,10.0,0.5,1.0,1.0,18,True,14,7.8056149681415725,1,18,fanout,True,True
0.98,0.5,0.2,0.01,10.0,1.0,1.0,1.0,18,True,13,6.863123423979479,1,18,fanout,True,True
0.98,0.5,0.2,0.01,10.0,2.0,1.0,1.0,18,True,12,5.623810355221548,1,18,fanout,True,True
0.98,0.5,0.2,0.01,20.0,0.5,1.0,1.0,29,True,20,10.195444749381506,1,29,fanout,True,True
0.98,0.5,0.2,0.01,20.0,1.0,1.0,1.0,29,True,18,9.001470453315042,1,29,fanout,True,True
0.98,0.5,0.2,0.01,20.0,2.0,1.0,1.0,29,True,16,7.427548086038377,1,29,fanout,True,True
0.98,0.5,0.2,0.01,40.0,0.5,1.0,1.0,43,True,26,12.878197070111932,1,43,fanout,True,True
0.98,0.5,0.2,0.01,40.0,1.0,1.0,1.0,43,True,24,11.424460018599143,1,43,fanout,True,True
0.98,0.5,0.2,0.01,40.0,2.0,1.0,1.0,43,True,21,9.501147295075283,1,43,fanout,True,True
0.98,0.5,0.2,0.01,80.0,0.5,1.0,1.0,61,True,34,15.828773048844468,1,61,fanout,True,True
0.98,0.5,0.2,0.01,80.0,1.0,1.0,1.0,61,True,31,14.124991974010866,1,61,fanout,True,True
0.98,0.5,0.2,0.01,80.0,2.0,1.0,1.0,61,True,27,11.850904806055278,1,61,fanout,True,True
0.98,0.5,0.2,0.02,10.0,0.5,1.0,1.0,13,True,11,6.290874577294562,1,13,fanout,True,True
0.98,0.5,0.2,0.02,10.0,1.0,1.0,1.0,13,True,11,5.4814320454588525,1,13,fanout,True,True
0.98,0.5,0.2,0.02,10.0,2.0,1.0,1.0,13,True,9,4.442796299916603,1,13,fanout,True,True
0.98,0.5,0.2,0.02,20.0,0.5,1.0,1.0,21,True,16,8.277636437659213,1,21,fanout,True,True
0.98,0.5,0.2,0.02,20.0,1.0,1.0,1.0,21,True,14,7.245132048492,1,21,fanout,True,True
0.98,0.5,0.2,0.02,20.0,2.0,1.0,1.0,21,True,13,5.913578284300039,1,21,fanout,True,True
0.98,0.5,0.2,0.02,40.0,0.5,1.0,1.0,31,True,21,10.561742868010544,1,31,fanout,True,True
0.98,0.5,0.2,0.02,40.0,1.0,1.0,1.0,31,True,19,9.301552142383724,1,31,fanout,True,True
0.98,0.5,0.2,0.02,40.0,2.0,1.0,1.0,31,True,17,7.652230496945523,1,31,fanout,True,True
0.98,0.5,0.2,0.02,80.0,0.5,1.0,1.0,46,True,27,13.143768767189187,1,46,fanout,True,True
0.98,0.5,0.2,0.02,80.0,1.0,1.0,1.0,46,True,25,11.645307816230885,1,46,fanout,True,True
0.98,0.5,0.2,0.02,80.0,2.0,1.0,1.0,46,True,22,9.667255358323638,1,46,fanout,True,True
0.98,0.5,0.2,0.05,10.0,0.5,1.0,1.0,7,True,7,4.528442602464129,1,7,fanout,True,True
0.98,0.5,0.2,0.05,10.0,1.0,1.0,1.0,7,True,7,3.9587874389558877,1,7,fanout,True,True
0.98,0.5,0.2,0.05,10.0,2.0,1.0,1.0,7,True,7,3.1630069122138895,1,7,fanout,True,True
0.98,0.5,0.2,0.05,20.0,0.5,1.0,1.0,12,True,12,6.1142208442403385,1,12,fanout,True,True
0.98,0.5,0.2,0.05,20.0,1.0,1.0,1.0,12,True,11,5.300528279221473,1,12,fanout,True,True
0.98,0.5,0.2,0.05,20.0,2.0,1.0,1.0,12,True,9,4.2609991142644,1,12,fanout,True,True
0.98,0.5,0.2,0.05,40.0,0.5,1.0,1.0,19,True,15,7.92489832179452,1,19,fanout,True,True
0.98,0.5,0.2,0.05,40.0,1.0,1.0,1.0,19,True,14,6.914566600679299,1,19,fanout,True,True
0.98,0.5,0.2,0.05,40.0,2.0,1.0,1.0,19,True,12,5.60348586923707,1,19,fanout,True,True
0.98,0.5,0.2,0.05,80.0,0.5,1.0,1.0,29,True,20,10.03799730514341,1,29,fanout,True,True
0.98,0.5,0.2,0.05,80.0,1.0,1.0,1.0,29,True,18,8.809394376463535,1,29,fanout,True,True
0.98,0.5,0.2,0.05,80.0,2.0,1.0,1.0,29,True,16,7.213809046426077,1,29,fanout,True,True
0.98,0.5,0.2,0.1,10.0,0.5,1.0,1.0,4,True,4,3.247939532329431,1,4,fanout,True,True
0.98,0.5,0.2,0.1,10.0,1.0,1.0,1.0,4,True,4,2.886119895236215,1,4,fanout,True,True
0.98,0.5,0.2,0.1,10.0,2.0,1.0,1.0,4,True,4,2.3602560491563387,1,4,fanout,True,True
0.98,0.5,0.2,0.1,20.0,0.5,1.0,1.0,8,True,8,4.747897501057249,1,8,fanout,True,True
0.98,0.5,0.2,0.1,20.0,1.0,1.0,1.0,8,True,8,4.109283537145737,1,8,fanout,True,True
0.98,0.5,0.2,0.1,20.0,2.0,1.0,1.0,8,True,7,3.2631864303580103,1,8,fanout,True,True
0.98,0.5,0.2,0.1,40.0,0.5,1.0,1.0,13,True,12,6.26197558081295,1,13,fanout,True,True
0.98,0.5,0.2,0.1,40.0,1.0,1.0,1.0,13,True,11,5.419893698979965,1,13,fanout,True,True
0.98,0.5,0.2,0.1,40.0,2.0,1.0,1.0,13,True,10,4.3423457412346,1,13,fanout,True,True
