alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.85,0.6,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,7,3,3,7,2.356480057859565,1.1451079014235424,1.70862264615165,0.5635147447281077,0.3254570884501014,1.4811296023466032,2.121880788858512,2.421581113785148,2.2800604745072786,13.0,656.0,32.0,275.0,1,-1,True,True,
0.55,0.8,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,3,2.1283293085145445,0.9113585946345601,1.4690342015967168,0.5576756069621567,0.32159296870560106,1.9360788536599576,1.2849166808163648,1.973948800426509,2.201190164368427,328.0,13.0,153.0,31.0,-1,1,True,True,
0.8,0.55,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,3,6,2.1283293085145445,0.9113585946345601,1.4690342015967168,0.5576756069621567,0.32159296870560106,1.2849166808163648,1.9360788536599576,2.201190164368427,1.973948800426509,13.0,328.0,31.0,153.0,1,-1,True,True,
0.55,0.85,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,3,7,7,3,2.281532154442409,1.0814777856953033,1.6355259209999766,0.5540481353046733,0.31919812065461906,1.9910711180612373,1.4811296023466032,2.119341106106695,2.421581113785148,1313.0,13.0,551.0,32.0,-1,1,True,True,
0.85,0.55,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,7,3,3,7,2.281532154442409,1.0814777856953033,1.6355259209999766,0.5540481353046733,0.31919812065461906,1.4811296023466032,1.9910711180612373,2.421581113785148,2.119341106106695,13.0,1313.0,32.0,551.0,1,-1,True,True,
0.5,0.8,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,3,2.0543975423603786,0.8396426433644997,1.3811768112231033,0.5415341678586036,0.3109696889130963,1.8020929995922343,1.2849166808163648,1.8079228929103834,2.201190164368427,328.0,13.0,153.0,31.0,-1,1,True,True,
0.8,0.5,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,3,6,2.0543975423603786,0.8396426433644997,1.3811768112231033,0.5415341678586036,0.3109696889130963,1.2849166808163648,1.8020929995922343,2.201190164368427,1.8079228929103834,13.0,328.0,31.0,153.0,1,-1,True,True,
0.55,0.85,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,3,7,7,3,2.281532154442409,1.071225784694867,1.6067995955724268,0.5355738108775598,0.30706858113051794,1.97076293260724,1.4811296023466032,2.059326352439506,2.421581113785148,656.0,13.0,275.0,32.0,-1,1,True,True,
0.85,0.55,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,7,3,3,7,2.281532154442409,1.071225784694867,1.6067995955724268,0.5355738108775598,0.30706858113051794,1.4811296023466032,1.97076293260724,2.421581113785148,2.059326352439506,13.0,656.0,32.0,275.0,1,-1,True,True,
0.6,0.85,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,4,2.356480057859565,1.126560005274088,1.6571550180329215,0.5305950127588335,0.30381881249788073,2.0828871076122693,1.4811296023466032,2.17982814448223,2.4058637270406074,328.0,13.0,161.0,24.0,-1,1,True,True,
