alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.5,10,10.0,1.0,False,6,4,4,1,1.5492963239382853,0.5891722137453006,0.921212475482228,0.33204026173692736,0.1805968679243149,1.9412632419848266,0.9285168943105655,1.9485539478462985,1.2893328875930172,64.0,9.0,73.0,29.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.005,10,10.0,1.0,False,6,4,3,7,1.5492963239382853,1.1446496329382974,1.2746265546287576,0.12997692169046027,0.06714671034209316,1.6520502737651044,1.901479992246884,1.8593908171420621,1.9239447550019673,32.0,980.0,65.0,551.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,3,7,1.5492963239382853,1.1308190663036704,1.2489571529132875,0.11813808660961711,0.06084848269684308,1.6520502737651044,1.8753624728775729,1.8593908171420621,1.8751867163155262,32.0,490.0,65.0,275.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,3,6,1.5492963239382853,1.106889123733008,1.2064910741363626,0.09960195040335451,0.0510618881775856,1.6520502737651044,1.831017854797355,1.8483853252195346,1.8079228929103834,32.0,245.0,62.0,153.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.05,10,10.0,1.0,False,6,4,3,4,1.5492963239382853,1.0468989692726702,1.1269129907600934,0.0800140214874232,0.04081807107555662,1.6520502737651044,1.7244046536184965,1.8189426810266514,1.6966531970218361,32.0,98.0,55.0,83.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.1,10,10.0,1.0,False,6,4,3,3,1.5492963239382853,0.9631052284137365,1.0494584340968984,0.08635320568316196,0.04412227352969739,1.6520502737651044,1.5857985884176204,1.8043728004906345,1.5828790646078439,32.0,49.0,52.0,52.0,1,0,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.2,10,10.0,1.0,False,6,4,3,2,1.5492963239382853,0.8157781401461414,0.9573995767013928,0.1416214365552514,0.07337803579550643,1.6520502737651044,1.3685626567707263,1.7826811576132238,1.4612336977363738,32.0,24.0,48.0,37.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.1,0.5,10,10.0,1.0,False,6,4,3,1,1.5492963239382853,0.42785040361458626,0.8133512985533078,0.38550089493872153,0.21258015331251337,1.6520502737651044,0.9285168943105655,1.7643994901831497,1.2783125632697632,32.0,9.0,45.0,27.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,6,4,2,8,1.5492963239382853,0.8669943412365266,1.1703491931125938,0.30335485187606714,0.16378476909713408,1.2515237575820028,1.901479992246884,1.680195183190069,1.9182997099826424,16.0,980.0,49.0,480.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,2,8,1.5492963239382853,0.8531637746018995,1.1412091170936685,0.28804534249176894,0.1549102914833051,1.2515237575820028,1.8753624728775729,1.680195183190069,1.8632069131717048,16.0,490.0,49.0,240.0,1,-1,True,True,
