alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.7,0.8,0.6,0.6,2.628523,2.628523,0.015378,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.23483568808199,1.2583021270280055,1.581139043667136,0.3228369166391305,0.1751766283742823,2.237406970730634,1.5729998583929514,2.2753249837451044,2.1361735151186734,270.0,18.0,158.0,53.0,-1,1,True,True,
0.8,0.7,0.6,0.6,2.628523,2.628523,0.07689,0.015378,8,19.61302,0.09437,False,5,3,3,4,2.23483568808199,1.2583021270280055,1.581139043667136,0.3228369166391305,0.1751766283742823,1.5729998583929514,2.237406970730634,2.1361735151186734,2.2753249837451044,18.0,270.0,53.0,158.0,1,-1,True,True,
0.7,0.85,0.6,0.6,2.628523,2.628523,0.005126,0.07689,8,19.61302,0.09437,False,3,5,5,3,2.353075573930284,1.4487005094618457,1.7712398997557108,0.32253939029386514,0.1750018183736091,2.3746467429500786,1.7929312007284866,2.5143368134339785,2.3378479423570604,811.0,18.0,281.0,54.0,-1,1,True,True,
0.85,0.7,0.6,0.6,2.628523,2.628523,0.07689,0.005126,8,19.61302,0.09437,False,5,3,3,5,2.353075573930284,1.4487005094618457,1.7712398997557108,0.32253939029386514,0.1750018183736091,1.7929312007284866,2.3746467429500786,2.3378479423570604,2.5143368134339785,18.0,811.0,54.0,281.0,1,-1,True,True,
0.6,0.8,0.6,0.6,2.628523,2.628523,0.007689,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.082919646056148,1.1522889446922877,1.4732961224804897,0.321007177788202,0.1741019868607495,2.0123524495715994,1.5729998583929514,2.0427153383591974,2.1361735151186734,541.0,18.0,317.0,53.0,-1,1,True,True,
0.8,0.6,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,4,2.082919646056148,1.1522889446922877,1.4732961224804897,0.321007177788202,0.1741019868607495,1.5729998583929514,2.0123524495715994,2.1361735151186734,2.0427153383591974,18.0,541.0,53.0,317.0,1,-1,True,True,
0.65,0.8,0.6,0.6,2.628523,2.628523,0.0115335,0.07689,8,19.61302,0.09437,False,3,5,4,3,2.15862249199329,1.2035316239975886,1.524273905772838,0.32074228177524944,0.17394648969106236,2.1181585229100155,1.5729998583929514,2.1495483585981705,2.1361735151186734,360.0,18.0,211.0,53.0,-1,1,True,True,
0.8,0.65,0.6,0.6,2.628523,2.628523,0.07689,0.0115335,8,19.61302,0.09437,False,5,3,3,4,2.15862249199329,1.2035316239975886,1.524273905772838,0.32074228177524944,0.17394648969106236,1.5729998583929514,2.1181585229100155,2.1361735151186734,2.1495483585981705,18.0,360.0,53.0,211.0,1,-1,True,True,
0.735,0.85,0.6,0.6,2.628523,2.628523,0.007689,0.07689,8,19.61302,0.09437,False,3,5,5,3,2.4066071259590753,1.4842079884187478,1.8012583250055507,0.3170503365868029,0.17178141559254476,2.460479293125042,1.7929312007284866,2.5909575078888887,2.3378479423570604,541.0,18.0,187.0,54.0,-1,1,True,True,
0.85,0.735,0.6,0.6,2.628523,2.628523,0.07689,0.007689,8,19.61302,0.09437,False,5,3,3,5,2.4066071259590753,1.4842079884187478,1.8012583250055507,0.3170503365868029,0.17178141559254476,1.7929312007284866,2.460479293125042,2.3378479423570604,2.5909575078888887,18.0,541.0,54.0,187.0,1,-1,True,True,
